time	V(in1)	V(in2)	V(in3)	V(in4)	V(in5)	V(in6)	V(vout)	V(n001)	Ix(U2:DRAIN)	Ix(U3:DRAIN)	Ix(U4:DRAIN)	Ix(U5:DRAIN)	Ix(U16:DRAIN)	Ix(U17:DRAIN)
1.201473437499997e+001	8.000000e-001	8.000000e-001	0.000000e+000	4.212500e-001	8.000000e-001	8.000000e-001	1.214898e-001	1.195212e-003	-1.284940e-006	-1.285688e-006	-5.597093e-014	-4.897181e-009	-1.276049e-006	-1.238549e-006
1.201495000000003e+001	8.000000e-001	8.000000e-001	0.000000e+000	4.040000e-001	8.000000e-001	8.000000e-001	1.215482e-001	1.195791e-003	-1.284959e-006	-1.285714e-006	-5.597172e-014	-6.344985e-010	-1.276180e-006	-1.238779e-006
1.202000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	1.229356e-001	1.209533e-003	-1.285395e-006	-1.286286e-006	-5.598995e-014	-5.596592e-014	-1.278895e-006	-1.243922e-006
1.301000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	1.229361e-001	1.209533e-003	-1.285395e-006	-1.286286e-006	-5.598995e-014	-5.596592e-014	-1.278895e-006	-1.243922e-006
1.301080625003958e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	7.355000e-001	1.229982e-001	1.210149e-003	-1.285414e-006	-1.286310e-006	-5.599075e-014	-5.596756e-014	-1.279315e-006	-7.418928e-007
1.301241875011874e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	6.065000e-001	1.231132e-001	1.211288e-003	-1.285449e-006	-1.286355e-006	-5.599224e-014	-5.597057e-014	-1.280049e-006	-2.472995e-007
1.301564375027707e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	3.485000e-001	1.233341e-001	1.213476e-003	-1.285515e-006	-1.286440e-006	-5.599508e-014	-5.597630e-014	-1.281320e-006	-2.157893e-008
1.302000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	3.486100e-014	1.236326e-001	1.216432e-003	-1.285604e-006	-1.286553e-006	-5.599891e-014	-5.598400e-014	-1.282884e-006	-5.577582e-014
1.400000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	0.000000e+000	1.236327e-001	1.216432e-003	-1.285604e-006	-1.286553e-006	-5.599891e-014	-5.598400e-014	-1.282884e-006	-5.577582e-014
1.400426562500000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	3.412500e-001	1.233396e-001	1.213528e-003	-1.285517e-006	-1.286442e-006	-5.599515e-014	-5.597646e-014	-1.281394e-006	-3.139137e-010
1.400512500000001e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	4.100000e-001	1.232812e-001	1.212950e-003	-1.285499e-006	-1.286420e-006	-5.599440e-014	-5.597495e-014	-1.281070e-006	-3.659663e-009
1.400684375000002e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	5.475000e-001	1.231624e-001	1.211773e-003	-1.285464e-006	-1.286374e-006	-5.599287e-014	-5.597185e-014	-1.280349e-006	-2.293370e-007
1.401000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	1.229362e-001	1.209533e-003	-1.285395e-006	-1.286286e-006	-5.598995e-014	-5.596592e-014	-1.278895e-006	-1.243922e-006
1.401031562500000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	7.747500e-001	8.000000e-001	1.229865e-001	1.210033e-003	-1.285411e-006	-1.286306e-006	-5.599060e-014	-5.596725e-014	-1.016087e-006	-1.244625e-006
1.401094687499999e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	7.242500e-001	8.000000e-001	1.230822e-001	1.210983e-003	-1.285440e-006	-1.286343e-006	-5.599184e-014	-5.596977e-014	-6.257383e-007	-1.245923e-006
1.401220937499999e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	6.232500e-001	8.000000e-001	1.232624e-001	1.212767e-003	-1.285494e-006	-1.286412e-006	-5.599416e-014	-5.597445e-014	-2.373796e-007	-1.248248e-006
1.401473437499997e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	4.212500e-001	8.000000e-001	1.236077e-001	1.216187e-003	-1.285596e-006	-1.286543e-006	-5.599859e-014	-5.598337e-014	-4.893202e-009	-1.252498e-006
1.401495000000003e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	4.040000e-001	8.000000e-001	1.236369e-001	1.216476e-003	-1.285605e-006	-1.286554e-006	-5.599897e-014	-5.598412e-014	-6.340177e-010	-1.252841e-006
1.402000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	1.709743e-014	8.000000e-001	1.243300e-001	1.223341e-003	-1.285805e-006	-1.286808e-006	-5.600778e-014	-5.600161e-014	-5.593671e-014	-1.260019e-006
1.501000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	8.000000e-001	1.243303e-001	1.223341e-003	-1.285805e-006	-1.286808e-006	-5.600778e-014	-5.600161e-014	-5.593671e-014	-1.260019e-006
1.501080625003958e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	7.355000e-001	1.243926e-001	1.223959e-003	-1.285823e-006	-1.286830e-006	-5.600857e-014	-5.600317e-014	-5.594016e-014	-7.490190e-007
1.501241875011874e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	6.065000e-001	1.245076e-001	1.225099e-003	-1.285856e-006	-1.286871e-006	-5.601002e-014	-5.600602e-014	-5.594644e-014	-2.485351e-007
1.501564375027707e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	3.485000e-001	1.247283e-001	1.227285e-003	-1.285917e-006	-1.286948e-006	-5.601279e-014	-5.601147e-014	-5.595828e-014	-2.162470e-008
1.502000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	3.486100e-014	1.250267e-001	1.230241e-003	-1.286000e-006	-1.287051e-006	-5.601654e-014	-5.601880e-014	-5.597402e-014	-5.583502e-014
1.600000000000000e+001	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.250269e-001	1.230241e-003	-1.286000e-006	-1.287051e-006	-5.601654e-014	-5.601880e-014	-5.597402e-014	-5.583502e-014
1.600060937500000e+001	8.000000e-001	8.000000e-001	4.875000e-002	4.875000e-002	4.875000e-002	4.875000e-002	1.243913e-001	1.223933e-003	-1.285820e-006	-1.286824e-006	-3.222202e-013	-3.222127e-013	-3.219177e-013	-3.210084e-013
1.600182812500000e+001	8.000000e-001	8.000000e-001	1.462500e-001	1.462500e-001	1.462500e-001	1.462500e-001	1.231306e-001	1.211441e-003	-1.285442e-006	-1.286339e-006	-2.205040e-011	-2.204621e-011	-2.202064e-011	-2.194201e-011
1.600426562500000e+001	8.000000e-001	8.000000e-001	3.412500e-001	3.412500e-001	3.412500e-001	3.412500e-001	1.206253e-001	1.186627e-003	-1.284641e-006	-1.285281e-006	-3.156629e-010	-3.155847e-010	-3.151950e-010	-3.139936e-010
1.600512500000001e+001	8.000000e-001	8.000000e-001	4.100000e-001	4.100000e-001	4.100000e-001	4.100000e-001	1.197489e-001	1.177946e-003	-1.284338e-006	-1.284865e-006	-3.681376e-009	-3.679938e-009	-3.674791e-009	-3.658429e-009
1.600684375000002e+001	8.000000e-001	8.000000e-001	5.475000e-001	5.475000e-001	5.475000e-001	5.475000e-001	1.179635e-001	1.160262e-003	-1.283645e-006	-1.283863e-006	-2.358493e-007	-2.353184e-007	-2.337024e-007	-2.262808e-007
1.601000000000000e+001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.145628e-001	1.126578e-003	-1.282219e-006	-1.281723e-006	-1.280524e-006	-1.277536e-006	-1.268450e-006	-1.226607e-006
1.601031562500000e+001	8.000000e-001	7.747500e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.149663e-001	1.130604e-003	-1.282406e-006	-1.017921e-006	-1.280695e-006	-1.277650e-006	-1.268551e-006	-1.226752e-006
1.601094687500000e+001	8.000000e-001	7.242500e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.157338e-001	1.138219e-003	-1.282747e-006	-6.265627e-007	-1.281004e-006	-1.277855e-006	-1.268727e-006	-1.227000e-006
1.601220937499999e+001	8.000000e-001	6.232500e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.171778e-001	1.152519e-003	-1.283345e-006	-2.376061e-007	-1.281554e-006	-1.278228e-006	-1.269054e-006	-1.227462e-006
1.601473437499997e+001	8.000000e-001	4.212500e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.199482e-001	1.179959e-003	-1.284414e-006	-4.896999e-009	-1.282556e-006	-1.278928e-006	-1.269679e-006	-1.228357e-006
1.601495000000003e+001	8.000000e-001	4.040000e-001	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.201824e-001	1.182279e-003	-1.284499e-006	-6.345080e-010	-1.282636e-006	-1.278985e-006	-1.269731e-006	-1.228432e-006
1.602000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.257481e-001	1.237406e-003	-1.286196e-006	-5.597082e-014	-1.284304e-006	-1.280257e-006	-1.270923e-006	-1.230189e-006
1.701000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.257503e-001	1.237406e-003	-1.286196e-006	-5.597082e-014	-1.284304e-006	-1.280257e-006	-1.270923e-006	-1.230189e-006
1.701080625003646e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	7.355000e-001	1.258122e-001	1.238020e-003	-1.286212e-006	-5.597127e-014	-1.284365e-006	-1.280447e-006	-1.271636e-006	-7.357563e-007
1.701241875010936e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	6.065000e-001	1.259273e-001	1.239160e-003	-1.286243e-006	-5.597211e-014	-1.284476e-006	-1.280787e-006	-1.272883e-006	-2.462100e-007
1.701564375025517e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	3.485000e-001	1.261484e-001	1.241351e-003	-1.286301e-006	-5.597371e-014	-1.284684e-006	-1.281408e-006	-1.275036e-006	-2.154178e-008
1.702000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	3.486100e-014	1.264473e-001	1.244311e-003	-1.286378e-006	-5.597587e-014	-1.284959e-006	-1.282209e-006	-1.277669e-006	-5.573086e-014
1.800000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	0.000000e+000	1.264474e-001	1.244311e-003	-1.286378e-006	-5.597587e-014	-1.284959e-006	-1.282209e-006	-1.277669e-006	-5.573086e-014
1.800426562500003e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	3.412500e-001	1.261540e-001	1.241403e-003	-1.286302e-006	-5.597375e-014	-1.284690e-006	-1.281434e-006	-1.275165e-006	-3.135205e-010
1.800512499999997e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	4.100000e-001	1.260955e-001	1.240824e-003	-1.286287e-006	-5.597333e-014	-1.284636e-006	-1.281273e-006	-1.274616e-006	-3.654272e-009
1.800684374999985e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	5.475000e-001	1.259766e-001	1.239646e-003	-1.286256e-006	-5.597246e-014	-1.284522e-006	-1.280930e-006	-1.273394e-006	-2.269012e-007
1.801000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.257504e-001	1.237406e-003	-1.286196e-006	-5.597082e-014	-1.284304e-006	-1.280257e-006	-1.270923e-006	-1.230189e-006
1.801031562500002e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	7.747500e-001	8.000000e-001	1.258005e-001	1.237905e-003	-1.286209e-006	-5.597119e-014	-1.284353e-006	-1.280412e-006	-1.011014e-006	-1.231082e-006
1.801094687500005e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	7.242500e-001	8.000000e-001	1.258964e-001	1.238856e-003	-1.286235e-006	-5.597188e-014	-1.284446e-006	-1.280698e-006	-6.235655e-007	-1.232737e-006
1.801220937500010e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	6.232500e-001	8.000000e-001	1.260767e-001	1.240642e-003	-1.286282e-006	-5.597319e-014	-1.284617e-006	-1.281210e-006	-2.368377e-007	-1.235708e-006
1.801473437500023e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	4.212500e-001	8.000000e-001	1.264225e-001	1.244067e-003	-1.286372e-006	-5.597569e-014	-1.284936e-006	-1.282145e-006	-4.885671e-009	-1.241152e-006
1.801494999999976e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	4.040000e-001	8.000000e-001	1.264518e-001	1.244356e-003	-1.286380e-006	-5.597590e-014	-1.284963e-006	-1.282221e-006	-6.331575e-010	-1.241592e-006
1.802000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	1.709743e-014	8.000000e-001	1.271459e-001	1.251231e-003	-1.286555e-006	-5.598089e-014	-1.285555e-006	-1.283806e-006	-5.588547e-014	-1.250851e-006
1.901000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	8.000000e-001	1.271461e-001	1.251231e-003	-1.286555e-006	-5.598089e-014	-1.285555e-006	-1.283806e-006	-5.588547e-014	-1.250851e-006
1.901080624972108e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	7.355000e-001	1.272084e-001	1.251849e-003	-1.286571e-006	-5.598133e-014	-1.285606e-006	-1.283932e-006	-5.588940e-014	-7.449672e-007
1.901241874916322e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	6.065001e-001	1.273235e-001	1.252990e-003	-1.286599e-006	-5.598215e-014	-1.285698e-006	-1.284160e-006	-5.589654e-014	-2.478354e-007
1.901564374804752e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	3.485002e-001	1.275446e-001	1.255179e-003	-1.286654e-006	-5.598373e-014	-1.285870e-006	-1.284577e-006	-5.590985e-014	-2.159816e-008
1.902000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	3.486100e-014	1.278434e-001	1.258139e-003	-1.286727e-006	-5.598585e-014	-1.286098e-006	-1.285116e-006	-5.592736e-014	-5.580002e-014
2.000000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	0.000000e+000	0.000000e+000	1.278435e-001	1.258139e-003	-1.286727e-006	-5.598585e-014	-1.286098e-006	-1.285116e-006	-5.592736e-014	-5.580002e-014
2.000060937500000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	4.875000e-002	4.875000e-002	1.277165e-001	1.256877e-003	-1.286696e-006	-5.598495e-014	-1.286002e-006	-1.284891e-006	-3.216636e-013	-3.208114e-013
2.000426562500003e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	3.412500e-001	3.412500e-001	1.269631e-001	1.249415e-003	-1.286509e-006	-5.597957e-014	-1.285402e-006	-1.283404e-006	-3.150286e-010	-3.138506e-010
2.000512499999997e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	4.100000e-001	4.100000e-001	1.267878e-001	1.247679e-003	-1.286465e-006	-5.597831e-014	-1.285254e-006	-1.283016e-006	-3.673696e-009	-3.657407e-009
2.000684374999985e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	5.475000e-001	5.475000e-001	1.264307e-001	1.244141e-003	-1.286373e-006	-5.597574e-014	-1.284936e-006	-1.282119e-006	-2.341356e-007	-2.269096e-007
2.001000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.257507e-001	1.237406e-003	-1.286196e-006	-5.597082e-014	-1.284304e-006	-1.280257e-006	-1.270923e-006	-1.230189e-006
2.001031562500002e+001	8.000000e-001	0.000000e+000	8.000000e-001	7.747500e-001	8.000000e-001	8.000000e-001	1.258514e-001	1.238410e-003	-1.286223e-006	-5.597156e-014	-1.284403e-006	-1.016962e-006	-1.271224e-006	-1.230648e-006
2.001094687500005e+001	8.000000e-001	0.000000e+000	8.000000e-001	7.242500e-001	8.000000e-001	8.000000e-001	1.260434e-001	1.240314e-003	-1.286273e-006	-5.597295e-014	-1.284585e-006	-6.261241e-007	-1.271775e-006	-1.231492e-006
2.001220937500010e+001	8.000000e-001	0.000000e+000	8.000000e-001	6.232500e-001	8.000000e-001	8.000000e-001	1.264044e-001	1.243889e-003	-1.286367e-006	-5.597556e-014	-1.284913e-006	-2.374820e-007	-1.272758e-006	-1.233041e-006
2.001473437500023e+001	8.000000e-001	0.000000e+000	8.000000e-001	4.212500e-001	8.000000e-001	8.000000e-001	1.270966e-001	1.250746e-003	-1.286543e-006	-5.598054e-014	-1.285514e-006	-4.894806e-009	-1.274551e-006	-1.235954e-006
2.001494999999976e+001	8.000000e-001	0.000000e+000	8.000000e-001	4.040000e-001	8.000000e-001	8.000000e-001	1.271551e-001	1.251325e-003	-1.286558e-006	-5.598095e-014	-1.285563e-006	-6.342106e-010	-1.274695e-006	-1.236194e-006
2.001796874999318e+001	8.000000e-001	0.000000e+000	8.000000e-001	1.625000e-001	8.000000e-001	8.000000e-001	1.279825e-001	1.259520e-003	-1.286759e-006	-5.598683e-014	-1.286195e-006	-1.400728e-011	-1.276539e-006	-1.239447e-006
2.002000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	1.285446e-001	1.265088e-003	-1.286894e-006	-5.599081e-014	-1.286597e-006	-5.594854e-014	-1.277698e-006	-1.241581e-006
2.101000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	1.285451e-001	1.265088e-003	-1.286894e-006	-5.599081e-014	-1.286597e-006	-5.594854e-014	-1.277698e-006	-1.241581e-006
2.101080624972108e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	7.355000e-001	1.286073e-001	1.265704e-003	-1.286908e-006	-5.599125e-014	-1.286639e-006	-5.595023e-014	-1.278161e-006	-7.408510e-007
2.101241874916322e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	6.065001e-001	1.287224e-001	1.266845e-003	-1.286935e-006	-5.599206e-014	-1.286716e-006	-5.595334e-014	-1.278971e-006	-2.471167e-007
2.101564374804752e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	3.485002e-001	1.289436e-001	1.269035e-003	-1.286986e-006	-5.599361e-014	-1.286861e-006	-5.595926e-014	-1.280372e-006	-2.157259e-008
2.102000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	3.486100e-014	1.292425e-001	1.271996e-003	-1.287054e-006	-5.599571e-014	-1.287052e-006	-5.596718e-014	-1.282093e-006	-5.576792e-014
2.200000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	1.292426e-001	1.271996e-003	-1.287054e-006	-5.599571e-014	-1.287052e-006	-5.596718e-014	-1.282093e-006	-5.576792e-014
2.200182812500001e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	1.462500e-001	1.291162e-001	1.270743e-003	-1.287025e-006	-5.599482e-014	-1.286972e-006	-5.596385e-014	-1.281413e-006	-2.192760e-011
2.200426562500003e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	3.412500e-001	1.289491e-001	1.269088e-003	-1.286987e-006	-5.599365e-014	-1.286865e-006	-5.595941e-014	-1.280454e-006	-3.138450e-010
2.200512499999997e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	4.100000e-001	1.288907e-001	1.268509e-003	-1.286974e-006	-5.599324e-014	-1.286827e-006	-5.595786e-014	-1.280097e-006	-3.658727e-009
2.200684374999985e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	5.475000e-001	1.287717e-001	1.267330e-003	-1.286946e-006	-5.599240e-014	-1.286749e-006	-5.595466e-014	-1.279302e-006	-2.289217e-007
2.201000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	1.285453e-001	1.265088e-003	-1.286894e-006	-5.599081e-014	-1.286597e-006	-5.594854e-014	-1.277698e-006	-1.241581e-006
2.201031562500002e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	7.747500e-001	8.000000e-001	1.285955e-001	1.265588e-003	-1.286905e-006	-5.599117e-014	-1.286631e-006	-5.594991e-014	-1.015321e-006	-1.242317e-006
2.201094687500005e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	7.242500e-001	8.000000e-001	1.286914e-001	1.266539e-003	-1.286928e-006	-5.599185e-014	-1.286696e-006	-5.595251e-014	-6.254049e-007	-1.243677e-006
2.201220937500010e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	6.232500e-001	8.000000e-001	1.288718e-001	1.268326e-003	-1.286969e-006	-5.599311e-014	-1.286814e-006	-5.595734e-014	-2.372932e-007	-1.246114e-006
2.201473437500023e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	4.212500e-001	8.000000e-001	1.292176e-001	1.271751e-003	-1.287049e-006	-5.599554e-014	-1.287037e-006	-5.596653e-014	-4.891905e-009	-1.250571e-006
2.201494999999976e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	4.040000e-001	8.000000e-001	1.292469e-001	1.272040e-003	-1.287055e-006	-5.599574e-014	-1.287055e-006	-5.596730e-014	-6.338652e-010	-1.250931e-006
2.201796874999318e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	1.625000e-001	8.000000e-001	1.296601e-001	1.276133e-003	-1.287148e-006	-5.599862e-014	-1.287306e-006	-5.597803e-014	-1.400035e-011	-1.255552e-006
2.202000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	1.709743e-014	8.000000e-001	1.299409e-001	1.278915e-003	-1.287211e-006	-5.600057e-014	-1.287471e-006	-5.598525e-014	-5.592756e-014	-1.258467e-006
2.301000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	1.299412e-001	1.278915e-003	-1.287211e-006	-5.600057e-014	-1.287471e-006	-5.598525e-014	-5.592756e-014	-1.258467e-006
2.301080624972108e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	0.000000e+000	7.355000e-001	1.300035e-001	1.279533e-003	-1.287224e-006	-5.600101e-014	-1.287507e-006	-5.598684e-014	-5.593108e-014	-7.483341e-007
2.301241874916322e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	0.000000e+000	6.065001e-001	1.301187e-001	1.280674e-003	-1.287250e-006	-5.600181e-014	-1.287572e-006	-5.598976e-014	-5.593749e-014	-2.484171e-007
2.301564374804752e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	0.000000e+000	3.485002e-001	1.303397e-001	1.282863e-003	-1.287298e-006	-5.600334e-014	-1.287695e-006	-5.599533e-014	-5.594954e-014	-2.162010e-008
2.302000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	0.000000e+000	3.486100e-014	1.306385e-001	1.285823e-003	-1.287362e-006	-5.600541e-014	-1.287857e-006	-5.600281e-014	-5.596554e-014	-5.582877e-014
2.400000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	0.000000e+000	0.000000e+000	0.000000e+000	1.306387e-001	1.285823e-003	-1.287362e-006	-5.600541e-014	-1.287857e-006	-5.600281e-014	-5.596554e-014	-5.582877e-014
2.400182812500001e+001	8.000000e-001	0.000000e+000	8.000000e-001	1.462500e-001	1.462500e-001	1.462500e-001	1.297533e-001	1.277046e-003	-1.287167e-006	-5.599925e-014	-1.287349e-006	-2.204541e-011	-2.202020e-011	-2.194164e-011
2.400426562500003e+001	8.000000e-001	0.000000e+000	8.000000e-001	3.412500e-001	3.412500e-001	3.412500e-001	1.285834e-001	1.265458e-003	-1.286901e-006	-5.599107e-014	-1.286613e-006	-3.155946e-010	-3.152006e-010	-3.139984e-010
2.400512499999997e+001	8.000000e-001	0.000000e+000	8.000000e-001	4.100000e-001	4.100000e-001	4.100000e-001	1.281741e-001	1.261404e-003	-1.286805e-006	-5.598818e-014	-1.286331e-006	-3.680709e-009	-3.675239e-009	-3.658852e-009
2.400684374999985e+001	8.000000e-001	0.000000e+000	8.000000e-001	5.475000e-001	5.475000e-001	5.475000e-001	1.273400e-001	1.253143e-003	-1.286600e-006	-5.598224e-014	-1.285674e-006	-2.358005e-007	-2.341397e-007	-2.269135e-007
2.401000000000000e+001	8.000000e-001	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.257512e-001	1.237406e-003	-1.286196e-006	-5.597082e-014	-1.284304e-006	-1.280257e-006	-1.270923e-006	-1.230189e-006
2.401031562500002e+001	8.000000e-001	0.000000e+000	7.747500e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.259533e-001	1.239421e-003	-1.286250e-006	-5.597230e-014	-1.019599e-006	-1.280418e-006	-1.271082e-006	-1.230431e-006
2.401094687500005e+001	8.000000e-001	0.000000e+000	7.242500e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.263376e-001	1.243234e-003	-1.286350e-006	-5.597508e-014	-6.273252e-007	-1.280710e-006	-1.271368e-006	-1.230864e-006
2.401220937500010e+001	8.000000e-001	0.000000e+000	6.232500e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.270603e-001	1.250391e-003	-1.286531e-006	-5.598026e-014	-2.378213e-007	-1.281231e-006	-1.271890e-006	-1.231667e-006
2.401473437500023e+001	8.000000e-001	0.000000e+000	4.212500e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.284462e-001	1.264118e-003	-1.286870e-006	-5.599012e-014	-4.900652e-009	-1.282184e-006	-1.272873e-006	-1.233202e-006
2.401494999999976e+001	8.000000e-001	0.000000e+000	4.040000e-001	8.000000e-001	8.000000e-001	8.000000e-001	1.285634e-001	1.265278e-003	-1.286898e-006	-5.599095e-014	-6.349349e-010	-1.282261e-006	-1.272954e-006	-1.233330e-006
2.402000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	1.313456e-001	1.292835e-003	-1.287511e-006	-5.601027e-014	-5.599323e-014	-1.283871e-006	-1.274749e-006	-1.236285e-006
2.501000000000000e+001	8.000000e-001	0.000000e+000	0.000000e+000	8.000000e-001	8.000000e-001	8.000000e-001	1.313466e-001	1.292835e-003	-1.287511e-006	-5.601027e-014	-5.599323e-014	-1.283871e-006	-1.274749e-006	-1.236285e-006
