time	V(vout)	I(R2)	Ix(U2:DRAIN)	Ix(U3:DRAIN)	Ix(U4:DRAIN)	Ix(U5:DRAIN)	Ix(U7:DRAIN)	Ix(U8:DRAIN)	Ix(U9:DRAIN)	Ix(U10:DRAIN)	Ix(U16:DRAIN)	Ix(U17:DRAIN)	Ix(U18:DRAIN)	Ix(U19:DRAIN)
5.010506919408227e+000	2.733295e+000	2.332957e-006	-1.353346e-006	-1.353327e-006	-1.353325e-006	-5.921869e-014	8.335108e-014	8.335094e-014	8.334980e-014	1.183909e-006	-1.353324e-006	-9.079611e-007	8.335109e-014	9.884002e-014
5.010607749711999e+000	2.733071e+000	2.330712e-006	-1.353346e-006	-1.353327e-006	-1.353325e-006	-5.921870e-014	8.335107e-014	8.335094e-014	8.334980e-014	1.183909e-006	-1.353325e-006	-8.361727e-007	8.335106e-014	1.043427e-013
5.010708580015770e+000	2.732863e+000	2.328642e-006	-1.353346e-006	-1.353327e-006	-1.353325e-006	-5.921871e-014	8.335106e-014	8.335094e-014	8.334980e-014	1.183908e-006	-1.353325e-006	-7.699573e-007	8.335104e-014	1.106501e-013
5.011417160032860e+000	2.731733e+000	2.317341e-006	-1.353346e-006	-1.353327e-006	-1.353326e-006	-5.921878e-014	8.335104e-014	8.335092e-014	8.334980e-014	1.183907e-006	-1.353328e-006	-4.084605e-007	8.335090e-014	2.619173e-013
5.012417160032860e+000	2.730866e+000	2.308671e-006	-1.353346e-006	-1.353327e-006	-1.353326e-006	-5.921882e-014	8.335101e-014	8.335092e-014	8.334980e-014	1.183906e-006	-1.353330e-006	-1.311914e-007	8.335079e-014	1.820143e-012
5.013417160032860e+000	2.730542e+000	2.305428e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921884e-014	8.335100e-014	8.335091e-014	8.334980e-014	1.183905e-006	-1.353330e-006	-2.751123e-008	8.335075e-014	1.989986e-011
5.014417160032861e+000	2.730469e+000	2.304692e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921884e-014	8.335100e-014	8.335091e-014	8.334980e-014	1.183905e-006	-1.353330e-006	-4.249711e-009	8.335074e-014	2.819753e-010
5.015417160032861e+000	2.730445e+000	2.304461e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921884e-014	8.335100e-014	8.335091e-014	8.334980e-014	1.183905e-006	-1.353331e-006	-5.939109e-010	8.335074e-014	4.014911e-009
5.016417160032861e+000	2.730353e+000	2.303541e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921885e-014	8.335100e-014	8.335091e-014	8.334980e-014	1.183905e-006	-1.353331e-006	-8.423075e-011	8.335073e-014	3.299086e-008
5.017417160032862e+000	2.730006e+000	2.300070e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921887e-014	8.335098e-014	8.335090e-014	8.334980e-014	1.183904e-006	-1.353331e-006	-1.245107e-011	8.335068e-014	1.441155e-007
5.018417160032862e+000	2.729250e+000	2.292511e-006	-1.353346e-006	-1.353328e-006	-1.353327e-006	-5.921891e-014	8.335096e-014	8.335089e-014	8.334980e-014	1.183903e-006	-1.353333e-006	-1.622424e-012	8.335059e-014	3.861981e-007
5.018999999999999e+000	2.728490e+000	2.284906e-006	-1.353346e-006	-1.353328e-006	-1.353327e-006	-5.921895e-014	8.335094e-014	8.335089e-014	8.334980e-014	1.183902e-006	-1.353335e-006	-4.685613e-013	8.335050e-014	6.297017e-007
5.020000000000000e+000	2.726759e+000	2.267597e-006	-1.353346e-006	-1.353328e-006	-1.353328e-006	-5.921905e-014	8.335089e-014	8.335087e-014	8.334980e-014	1.183900e-006	-1.353338e-006	-5.921952e-014	8.335028e-014	1.183887e-006
5.033500000000004e+000	2.726757e+000	2.267579e-006	-1.353346e-006	-1.353328e-006	-1.353328e-006	-5.921905e-014	8.335089e-014	8.335087e-014	8.334980e-014	1.183900e-006	-1.353338e-006	-5.921952e-014	8.335028e-014	1.183887e-006
6.000000085563956e+000	2.726757e+000	2.267580e-006	-1.353346e-006	-1.353328e-006	-1.353328e-006	-5.921905e-014	8.335089e-014	8.335087e-014	8.334980e-014	1.183900e-006	-1.353338e-006	-5.922803e-014	8.335028e-014	1.183828e-006
6.000200344946792e+000	2.727171e+000	2.271714e-006	-1.353346e-006	-1.353328e-006	-1.353328e-006	-5.921903e-014	8.335090e-014	8.335087e-014	8.334980e-014	1.183900e-006	-1.353337e-006	-5.097418e-014	8.335034e-014	1.051208e-006
6.000400604329629e+000	2.727554e+000	2.275546e-006	-1.353346e-006	-1.353328e-006	-1.353327e-006	-5.921901e-014	8.335091e-014	8.335088e-014	8.334980e-014	1.183901e-006	-1.353337e-006	-1.016233e-013	8.335038e-014	9.283418e-007
6.000600863712466e+000	2.727907e+000	2.279076e-006	-1.353346e-006	-1.353328e-006	-1.353327e-006	-5.921899e-014	8.335092e-014	8.335088e-014	8.334980e-014	1.183901e-006	-1.353336e-006	-2.111754e-013	8.335043e-014	8.152294e-007
6.000801123095302e+000	2.728230e+000	2.282305e-006	-1.353346e-006	-1.353328e-006	-1.353327e-006	-5.921897e-014	8.335093e-014	8.335088e-014	8.334980e-014	1.183902e-006	-1.353335e-006	-3.796306e-013	8.335047e-014	7.118706e-007
6.001001382478139e+000	2.728522e+000	2.285231e-006	-1.353346e-006	-1.353328e-006	-1.353327e-006	-5.921896e-014	8.335094e-014	8.335089e-014	8.334980e-014	1.183902e-006	-1.353335e-006	-6.069887e-013	8.335050e-014	6.182656e-007
6.001201641860975e+000	2.728785e+000	2.287855e-006	-1.353346e-006	-1.353328e-006	-1.353327e-006	-5.921894e-014	8.335095e-014	8.335089e-014	8.334980e-014	1.183903e-006	-1.353334e-006	-8.932498e-013	8.335053e-014	5.344143e-007
6.001401901243812e+000	2.729017e+000	2.290177e-006	-1.353346e-006	-1.353328e-006	-1.353327e-006	-5.921893e-014	8.335096e-014	8.335089e-014	8.334980e-014	1.183903e-006	-1.353333e-006	-1.238414e-012	8.335056e-014	4.603166e-007
6.002401901243812e+000	2.729897e+000	2.298979e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921888e-014	8.335098e-014	8.335090e-014	8.334980e-014	1.183904e-006	-1.353332e-006	-8.855737e-012	8.335067e-014	1.787382e-007
6.003401901243812e+000	2.730316e+000	2.303167e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921885e-014	8.335100e-014	8.335091e-014	8.334980e-014	1.183905e-006	-1.353331e-006	-5.939772e-011	8.335073e-014	4.484904e-008
6.004401901243813e+000	2.730438e+000	2.304387e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921884e-014	8.335100e-014	8.335091e-014	8.334980e-014	1.183905e-006	-1.353331e-006	-4.160985e-010	8.335074e-014	6.209493e-009
6.005401901243813e+000	2.730464e+000	2.304647e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921884e-014	8.335100e-014	8.335091e-014	8.334980e-014	1.183905e-006	-1.353331e-006	-2.982631e-009	8.335074e-014	4.614198e-010
6.006401901243813e+000	2.730518e+000	2.305190e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921884e-014	8.335100e-014	8.335091e-014	8.334980e-014	1.183905e-006	-1.353330e-006	-1.996683e-008	8.335075e-014	3.170560e-011
6.007401901243814e+000	2.730773e+000	2.307741e-006	-1.353346e-006	-1.353328e-006	-1.353326e-006	-5.921883e-014	8.335101e-014	8.335092e-014	8.334980e-014	1.183905e-006	-1.353330e-006	-1.016630e-007	8.335078e-014	2.726240e-012
6.008401901243814e+000	2.731467e+000	2.314678e-006	-1.353346e-006	-1.353327e-006	-1.353326e-006	-5.921879e-014	8.335102e-014	8.335092e-014	8.334980e-014	1.183906e-006	-1.353328e-006	-3.238929e-007	8.335087e-014	3.266780e-013
6.009000000000000e+000	2.732386e+000	2.323867e-006	-1.353346e-006	-1.353327e-006	-1.353325e-006	-5.921874e-014	8.335105e-014	8.335093e-014	8.334980e-014	1.183908e-006	-1.353326e-006	-6.181550e-007	8.335098e-014	1.412831e-013
6.010000000000000e+000	2.734682e+000	2.346825e-006	-1.353346e-006	-1.353327e-006	-1.353324e-006	-5.921861e-014	8.335112e-014	8.335096e-014	8.334980e-014	1.183911e-006	-1.353322e-006	-1.353321e-006	8.335126e-014	8.335132e-014
6.010100000000000e+000	2.734078e+000	2.340784e-006	-1.353346e-006	-1.353327e-006	-1.353324e-006	-5.921865e-014	8.335110e-014	8.335095e-014	8.334980e-014	1.183910e-006	-1.255853e-006	-1.353321e-006	8.524858e-014	8.335128e-014
6.010300000000000e+000	2.732960e+000	2.329610e-006	-1.353346e-006	-1.353327e-006	-1.353325e-006	-5.921871e-014	8.335106e-014	8.335094e-014	8.334980e-014	1.183909e-006	-1.076709e-006	-1.353322e-006	9.033320e-014	8.335121e-014
6.010700000000000e+000	2.731125e+000	2.311257e-006	-1.353346e-006	-1.353327e-006	-1.353326e-006	-5.921881e-014	8.335102e-014	8.335092e-014	8.334980e-014	1.183906e-006	-7.831366e-007	-1.353324e-006	1.124864e-013	8.335110e-014
6.011500000000000e+000	2.728611e+000	2.286117e-006	-1.353346e-006	-1.353328e-006	-1.353327e-006	-5.921895e-014	8.335094e-014	8.335089e-014	8.334980e-014	1.183902e-006	-3.810652e-007	-1.353327e-006	3.040596e-013	8.335094e-014
6.012500000000000e+000	2.726959e+000	2.269598e-006	-1.353346e-006	-1.353328e-006	-1.353328e-006	-5.921904e-014	8.335089e-014	8.335087e-014	8.334980e-014	1.183900e-006	-1.169123e-007	-1.353329e-006	2.185686e-012	8.335084e-014
6.013500000000001e+000	2.726377e+000	2.263771e-006	-1.353346e-006	-1.353328e-006	-1.353328e-006	-5.921907e-014	8.335087e-014	8.335086e-014	8.334980e-014	1.183899e-006	-2.378640e-008	-1.353329e-006	2.460609e-011	8.335081e-014
6.014500000000001e+000	2.726248e+000	2.262489e-006	-1.353346e-006	-1.353328e-006	-1.353328e-006	-5.921908e-014	8.335087e-014	8.335086e-014	8.334980e-014	1.183899e-006	-3.614793e-009	-1.353329e-006	3.532606e-010	8.335080e-014
6.015500000000001e+000	2.726200e+000	2.262010e-006	-1.353346e-006	-1.353328e-006	-1.353328e-006	-5.921908e-014	8.335087e-014	8.335086e-014	8.334980e-014	1.183899e-006	-5.045819e-010	-1.353329e-006	4.915911e-009	8.335080e-014
6.016500000000002e+000	2.725991e+000	2.259914e-006	-1.353346e-006	-1.353328e-006	-1.353328e-006	-5.921910e-014	8.335087e-014	8.335086e-014	8.334980e-014	1.183899e-006	-7.176969e-011	-1.353330e-006	3.806411e-008	8.335079e-014
6.017500000000002e+000	2.725233e+000	2.252340e-006	-1.353346e-006	-1.353329e-006	-1.353329e-006	-5.921914e-014	8.335085e-014	8.335085e-014	8.334980e-014	1.183897e-006	-1.065040e-011	-1.353331e-006	1.593133e-007	8.335074e-014
6.018500000000002e+000	2.723655e+000	2.236551e-006	-1.353346e-006	-1.353329e-006	-1.353329e-006	-5.921922e-014	8.335080e-014	8.335083e-014	8.334980e-014	1.183895e-006	-1.328850e-012	-1.353332e-006	4.121313e-007	8.335064e-014
6.018999999999999e+000	2.722323e+000	2.223238e-006	-1.353346e-006	-1.353329e-006	-1.353330e-006	-5.921929e-014	8.335076e-014	8.335082e-014	8.334980e-014	1.183893e-006	-4.411445e-013	-1.353334e-006	6.252558e-007	8.335056e-014
6.020000000000000e+000	2.718834e+000	2.188342e-006	-1.353346e-006	-1.353330e-006	-1.353332e-006	-5.921949e-014	8.335066e-014	8.335077e-014	8.334980e-014	1.183888e-006	-5.921957e-014	-1.353337e-006	1.183886e-006	8.335034e-014
6.021499999999991e+000	2.718830e+000	2.188307e-006	-1.353346e-006	-1.353330e-006	-1.353332e-006	-5.921949e-014	8.335066e-014	8.335077e-014	8.334980e-014	1.183888e-006	-5.921957e-014	-1.353337e-006	1.183886e-006	8.335034e-014
7.010002693383601e+000	2.718824e+000	2.188245e-006	-1.353346e-006	-1.353330e-006	-1.353332e-006	-5.921949e-014	8.335066e-014	8.335077e-014	8.334980e-014	1.183888e-006	-5.921957e-014	-1.350591e-006	1.183886e-006	8.339456e-014
7.010100809547298e+000	2.718521e+000	2.185213e-006	-1.353346e-006	-1.353330e-006	-1.353332e-006	-5.921951e-014	8.335065e-014	8.335077e-014	8.334980e-014	1.183888e-006	-5.921961e-014	-1.253528e-006	1.183885e-006	8.485719e-014
7.010198925710994e+000	2.718234e+000	2.182345e-006	-1.353346e-006	-1.353330e-006	-1.353332e-006	-5.921952e-014	8.335064e-014	8.335077e-014	8.334980e-014	1.183887e-006	-5.921964e-014	-1.161752e-006	1.183884e-006	8.705548e-014
7.010297041874691e+000	2.717964e+000	2.179642e-006	-1.353346e-006	-1.353330e-006	-1.353332e-006	-5.921954e-014	8.335063e-014	8.335077e-014	8.334980e-014	1.183887e-006	-5.921967e-014	-1.075264e-006	1.183884e-006	8.998943e-014
7.010395158038388e+000	2.717710e+000	2.177104e-006	-1.353346e-006	-1.353330e-006	-1.353332e-006	-5.921955e-014	8.335063e-014	8.335076e-014	8.334980e-014	1.183887e-006	-5.921970e-014	-9.940632e-007	1.183883e-006	9.365904e-014
7.010493274202085e+000	2.717473e+000	2.174731e-006	-1.353346e-006	-1.353330e-006	-1.353333e-006	-5.921956e-014	8.335062e-014	8.335076e-014	8.334980e-014	1.183886e-006	-5.921973e-014	-9.181500e-007	1.183882e-006	9.806430e-014
7.010591390365780e+000	2.717252e+000	2.172523e-006	-1.353346e-006	-1.353330e-006	-1.353333e-006	-5.921957e-014	8.335061e-014	8.335076e-014	8.334980e-014	1.183886e-006	-5.921975e-014	-8.475242e-007	1.183882e-006	1.032052e-013
7.010689506529477e+000	2.717047e+000	2.170480e-006	-1.353346e-006	-1.353330e-006	-1.353333e-006	-5.921958e-014	8.335060e-014	8.335075e-014	8.334980e-014	1.183886e-006	-5.921977e-014	-7.821859e-007	1.183881e-006	1.090818e-013
7.011379013060239e+000	2.715927e+000	2.159281e-006	-1.353346e-006	-1.353331e-006	-1.353333e-006	-5.921964e-014	8.335058e-014	8.335074e-014	8.334980e-014	1.183884e-006	-5.921990e-014	-4.239274e-007	1.183878e-006	2.470264e-013
7.012379013060239e+000	2.715034e+000	2.150347e-006	-1.353346e-006	-1.353331e-006	-1.353334e-006	-5.921970e-014	8.335055e-014	8.335073e-014	8.334980e-014	1.183883e-006	-5.921999e-014	-1.382258e-007	1.183875e-006	1.674954e-012
7.013379013060240e+000	2.714694e+000	2.146943e-006	-1.353346e-006	-1.353331e-006	-1.353334e-006	-5.921972e-014	8.335054e-014	8.335073e-014	8.334980e-014	1.183882e-006	-5.922003e-014	-2.939598e-008	1.183874e-006	1.805647e-011
7.014379013060240e+000	2.714615e+000	2.146160e-006	-1.353346e-006	-1.353331e-006	-1.353334e-006	-5.921972e-014	8.335054e-014	8.335073e-014	8.334980e-014	1.183882e-006	-5.922004e-014	-4.577724e-009	1.183874e-006	2.541968e-010
7.015379013060240e+000	2.714592e+000	2.145931e-006	-1.353346e-006	-1.353331e-006	-1.353334e-006	-5.921972e-014	8.335054e-014	8.335073e-014	8.334980e-014	1.183882e-006	-5.922004e-014	-6.402524e-010	1.183874e-006	3.651893e-009
7.016379013060241e+000	2.714506e+000	2.145065e-006	-1.353346e-006	-1.353331e-006	-1.353334e-006	-5.921973e-014	8.335054e-014	8.335073e-014	8.334980e-014	1.183882e-006	-5.922005e-014	-9.068606e-011	1.183874e-006	3.084250e-008
7.017379013060241e+000	2.714173e+000	2.141734e-006	-1.353346e-006	-1.353331e-006	-1.353334e-006	-5.921975e-014	8.335052e-014	8.335073e-014	8.334980e-014	1.183882e-006	-5.922009e-014	-1.338155e-011	1.183873e-006	1.374737e-007
7.018379013060241e+000	2.713432e+000	2.134326e-006	-1.353346e-006	-1.353331e-006	-1.353335e-006	-5.921979e-014	8.335050e-014	8.335071e-014	8.334980e-014	1.183881e-006	-5.922017e-014	-1.775706e-012	1.183871e-006	3.747012e-007
7.018999999999999e+000	2.712629e+000	2.126299e-006	-1.353346e-006	-1.353331e-006	-1.353335e-006	-5.921983e-014	8.335047e-014	8.335071e-014	8.334980e-014	1.183879e-006	-5.922026e-014	-4.823550e-013	1.183868e-006	6.317308e-007
7.020000000000000e+000	2.710905e+000	2.109054e-006	-1.353346e-006	-1.353331e-006	-1.353336e-006	-5.921992e-014	8.335043e-014	8.335068e-014	8.334980e-014	1.183877e-006	-5.922046e-014	-5.922041e-014	1.183863e-006	1.183864e-006
8.000000085563956e+000	2.710903e+000	2.109038e-006	-1.353346e-006	-1.353331e-006	-1.353336e-006	-5.922843e-014	8.335043e-014	8.335068e-014	8.334980e-014	1.183818e-006	-5.922896e-014	-5.922892e-014	1.183804e-006	1.183805e-006
8.000100209143570e+000	2.712388e+000	2.123887e-006	-1.353346e-006	-1.353331e-006	-1.353335e-006	-6.795773e-014	8.335047e-014	8.335070e-014	8.334980e-014	1.115612e-006	-6.795833e-014	-6.795829e-014	1.115599e-006	1.115600e-006
8.000200332723184e+000	2.713815e+000	2.138157e-006	-1.353346e-006	-1.353331e-006	-1.353334e-006	-8.264538e-014	8.335052e-014	8.335072e-014	8.334980e-014	1.050141e-006	-8.264610e-014	-8.264606e-014	1.050129e-006	1.050129e-006
8.000300456302798e+000	2.715184e+000	2.151848e-006	-1.353346e-006	-1.353331e-006	-1.353334e-006	-1.032914e-013	8.335056e-014	8.335073e-014	8.334980e-014	9.874036e-007	-1.032923e-013	-1.032923e-013	9.873926e-007	9.873928e-007
8.000400579882411e+000	2.716495e+000	2.164959e-006	-1.353346e-006	-1.353330e-006	-1.353333e-006	-1.298958e-013	8.335060e-014	8.335075e-014	8.334980e-014	9.274010e-007	-1.298968e-013	-1.298969e-013	9.273908e-007	9.273908e-007
8.000500703462025e+000	2.717748e+000	2.177491e-006	-1.353346e-006	-1.353330e-006	-1.353332e-006	-1.624585e-013	8.335063e-014	8.335076e-014	8.334980e-014	8.701327e-007	-1.624598e-013	-1.624599e-013	8.701232e-007	8.701231e-007
8.000600827041639e+000	2.718943e+000	2.189443e-006	-1.353346e-006	-1.353330e-006	-1.353332e-006	-2.009795e-013	8.335067e-014	8.335077e-014	8.334980e-014	8.155988e-007	-2.009812e-013	-2.009813e-013	8.155900e-007	8.155897e-007
8.000700950621253e+000	2.720081e+000	2.200816e-006	-1.353346e-006	-1.353330e-006	-1.353331e-006	-2.454590e-013	8.335070e-014	8.335079e-014	8.334980e-014	7.637992e-007	-2.454609e-013	-2.454611e-013	7.637910e-007	7.637906e-007
8.001401901243812e+000	2.726721e+000	2.267217e-006	-1.353346e-006	-1.353328e-006	-1.353328e-006	-1.238412e-012	8.335089e-014	8.335087e-014	8.334980e-014	4.603157e-007	-1.238421e-012	-1.238424e-012	4.603110e-007	4.603103e-007
8.002401901243811e+000	2.732883e+000	2.328836e-006	-1.353346e-006	-1.353327e-006	-1.353325e-006	-8.855703e-012	8.335106e-014	8.335094e-014	8.334980e-014	1.787385e-007	-8.855767e-012	-8.855796e-012	1.787367e-007	1.787361e-007
8.003401901243811e+000	2.735815e+000	2.358154e-006	-1.353346e-006	-1.353327e-006	-1.353323e-006	-5.939744e-011	8.335115e-014	8.335097e-014	8.334980e-014	4.484927e-008	-5.939788e-011	-5.939810e-011	4.484877e-008	4.484856e-008
8.004401901243810e+000	2.736669e+000	2.366692e-006	-1.353346e-006	-1.353326e-006	-1.353323e-006	-4.160964e-010	8.335117e-014	8.335098e-014	8.334980e-014	6.209541e-009	-4.160997e-010	-4.161013e-010	6.209461e-009	6.209422e-009
8.005401901243809e+000	2.736851e+000	2.368512e-006	-1.353346e-006	-1.353326e-006	-1.353323e-006	-2.982615e-009	8.335118e-014	8.335098e-014	8.334980e-014	4.614236e-010	-2.982640e-009	-2.982652e-009	4.614175e-010	4.614145e-010
8.006401901243809e+000	2.737231e+000	2.372316e-006	-1.353346e-006	-1.353326e-006	-1.353323e-006	-1.996671e-008	8.335119e-014	8.335098e-014	8.334980e-014	3.170584e-011	-1.996687e-008	-1.996695e-008	3.170548e-011	3.170529e-011
8.007401901243808e+000	2.739017e+000	2.390172e-006	-1.353346e-006	-1.353326e-006	-1.353322e-006	-1.016624e-007	8.335125e-014	8.335101e-014	8.334980e-014	2.726258e-012	-1.016630e-007	-1.016634e-007	2.726232e-012	2.726219e-012
8.008401901243808e+000	2.743872e+000	2.438734e-006	-1.353346e-006	-1.353325e-006	-1.353319e-006	-3.238904e-007	8.335138e-014	8.335106e-014	8.334980e-014	3.266800e-013	-3.238919e-007	-3.238933e-007	3.266780e-013	3.266767e-013
8.009000000000000e+000	2.750304e+000	2.503053e-006	-1.353346e-006	-1.353324e-006	-1.353316e-006	-6.181489e-007	8.335157e-014	8.335114e-014	8.334980e-014	1.412841e-013	-6.181505e-007	-6.181535e-007	1.412836e-013	1.412831e-013
8.010000000000000e+000	2.766376e+000	2.663767e-006	-1.353346e-006	-1.353320e-006	-1.353308e-006	-1.353304e-006	8.335204e-014	8.335133e-014	8.334980e-014	8.335230e-014	-1.353305e-006	-1.353312e-006	8.335223e-014	8.335180e-014
8.010100000000000e+000	2.763964e+000	2.639650e-006	-1.353346e-006	-1.353321e-006	-1.255841e-006	-1.353304e-006	8.524939e-014	8.335129e-014	8.334980e-014	8.335226e-014	-1.353305e-006	-1.353312e-006	8.335221e-014	8.335180e-014
8.010299999999999e+000	2.759498e+000	2.594980e-006	-1.353346e-006	-1.353322e-006	-1.076697e-006	-1.353306e-006	9.033409e-014	8.335125e-014	8.334980e-014	8.335219e-014	-1.353306e-006	-1.353313e-006	8.335218e-014	8.335178e-014
8.010699999999998e+000	2.752156e+000	2.521566e-006	-1.353346e-006	-1.353323e-006	-7.831276e-007	-1.353307e-006	1.124877e-013	8.335116e-014	8.334980e-014	8.335209e-014	-1.353307e-006	-1.353313e-006	8.335213e-014	8.335175e-014
8.011499999999998e+000	2.742100e+000	2.421006e-006	-1.353346e-006	-1.353325e-006	-3.810601e-007	-1.353310e-006	3.040644e-013	8.335104e-014	8.334980e-014	8.335195e-014	-1.353308e-006	-1.353314e-006	8.335205e-014	8.335171e-014
8.012499999999998e+000	2.735492e+000	2.354927e-006	-1.353346e-006	-1.353327e-006	-1.169104e-007	-1.353312e-006	2.185734e-012	8.335097e-014	8.334980e-014	8.335185e-014	-1.353309e-006	-1.353314e-006	8.335200e-014	8.335169e-014
8.013499999999997e+000	2.733161e+000	2.331621e-006	-1.353346e-006	-1.353327e-006	-2.378594e-008	-1.353312e-006	2.460676e-011	8.335094e-014	8.334980e-014	8.335181e-014	-1.353309e-006	-1.353314e-006	8.335199e-014	8.335168e-014
8.014499999999996e+000	2.732648e+000	2.326491e-006	-1.353346e-006	-1.353327e-006	-3.614719e-009	-1.353312e-006	3.532718e-010	8.335094e-014	8.334980e-014	8.335180e-014	-1.353309e-006	-1.353314e-006	8.335199e-014	8.335168e-014
8.015499999999996e+000	2.732457e+000	2.324574e-006	-1.353346e-006	-1.353327e-006	-5.045721e-010	-1.353312e-006	4.916067e-009	8.335094e-014	8.334980e-014	8.335180e-014	-1.353309e-006	-1.353314e-006	8.335199e-014	8.335168e-014
8.016499999999995e+000	2.731618e+000	2.316190e-006	-1.353346e-006	-1.353327e-006	-7.176836e-011	-1.353312e-006	3.806511e-008	8.335092e-014	8.334980e-014	8.335179e-014	-1.353309e-006	-1.353314e-006	8.335197e-014	8.335167e-014
8.017499999999995e+000	2.728589e+000	2.285892e-006	-1.353346e-006	-1.353328e-006	-1.065022e-011	-1.353313e-006	1.593169e-007	8.335089e-014	8.334980e-014	8.335175e-014	-1.353310e-006	-1.353315e-006	8.335195e-014	8.335167e-014
8.018499999999994e+000	2.722273e+000	2.222733e-006	-1.353346e-006	-1.353329e-006	-1.328829e-012	-1.353315e-006	4.121395e-007	8.335081e-014	8.334980e-014	8.335165e-014	-1.353310e-006	-1.353315e-006	8.335190e-014	8.335165e-014
